time,station_id,part_id,activity,
2023-01-30T20:20:54Z,S4,P1063,EXIT,
2023-01-30T20:20:54Z,S1,P1068,ENTER,
2023-01-30T20:20:54Z,S4,P1062,ENTER,
2023-01-30T20:21:28Z,S2,P1065,EXIT,
2023-01-30T20:21:34Z,S1,P1068,EXIT,
2023-01-30T20:21:42Z,S2,P1068,ENTER,
2023-01-30T20:22:09Z,S4,P1062,EXIT,
2023-01-30T20:22:09Z,S1,P1069,ENTER,
2023-01-30T20:22:09Z,S4,P1064,ENTER,
2023-01-30T20:22:41Z,S1,P1069,EXIT,
2023-01-30T20:23:13Z,S3,P1066,EXIT,
2023-01-30T20:23:13Z,S3,P1065,ENTER,
2023-01-30T20:23:43Z,S4,P1064,EXIT,
2023-01-30T20:23:43Z,S1,P1070,ENTER,
2023-01-30T20:23:43Z,S4,P1066,ENTER,
2023-01-30T20:23:58Z,S3,P1065,EXIT,
2023-01-30T20:24:37Z,S1,P1070,EXIT,
2023-01-30T20:25:33Z,S4,P1066,EXIT,
2023-01-30T20:25:33Z,S1,P1071,ENTER,
2023-01-30T20:25:33Z,S4,P1065,ENTER,
2023-01-30T20:25:41Z,S2,P1067,EXIT,
2023-01-30T20:25:41Z,S2,P1069,ENTER,
2023-01-30T20:25:51Z,S3,P1067,ENTER,
2023-01-30T20:26:00Z,S1,P1071,EXIT,
2023-01-30T20:26:25Z,S2,P1068,EXIT,
2023-01-30T20:26:25Z,S2,P1070,ENTER,
2023-01-30T20:26:27Z,S3,P1067,EXIT,
2023-01-30T20:26:33Z,S3,P1068,ENTER,
2023-01-30T20:26:51Z,S3,P1068,EXIT,
2023-01-30T20:27:10Z,S4,P1065,EXIT,
2023-01-30T20:27:10Z,S1,P1072,ENTER,
2023-01-30T20:27:10Z,S4,P1067,ENTER,
2023-01-30T20:27:53Z,S2,P1069,EXIT,
2023-01-30T20:27:53Z,S2,P1071,ENTER,
2023-01-30T20:28:05Z,S3,P1069,ENTER,
2023-01-30T20:29:09Z,S4,P1067,EXIT,
2023-01-30T20:29:09Z,S4,P1068,ENTER,
2023-01-30T20:29:10Z,S3,P1069,EXIT,
2023-01-30T20:29:11Z,S1,P1072,EXIT,
2023-01-30T20:29:11Z,S1,P1073,ENTER,
2023-01-30T20:29:31Z,S1,P1073,EXIT,
2023-01-30T20:29:40Z,S2,P1071,EXIT,
2023-01-30T20:29:40Z,S2,P1072,ENTER,
2023-01-30T20:29:48Z,S3,P1071,ENTER,
2023-01-30T20:30:05Z,S2,P1070,EXIT,
2023-01-30T20:30:05Z,S2,P1073,ENTER,
2023-01-30T20:30:23Z,S4,P1068,EXIT,
2023-01-30T20:30:23Z,S1,P1074,ENTER,
2023-01-30T20:30:23Z,S4,P1069,ENTER,
2023-01-30T20:30:43Z,S4,P1069,EXIT,
2023-01-30T20:31:03Z,S2,P1073,EXIT,
2023-01-30T20:31:23Z,S1,P1074,EXIT,
2023-01-30T20:31:23Z,S1,P1075,ENTER,
2023-01-30T20:31:33Z,S2,P1074,ENTER,
2023-01-30T20:31:34Z,S2,P1072,EXIT,
2023-01-30T20:31:45Z,S1,P1075,EXIT,
2023-01-30T20:31:54Z,S2,P1075,ENTER,
2023-01-30T20:32:47Z,S2,P1075,EXIT,
2023-01-30T20:33:44Z,S3,P1071,EXIT,
2023-01-30T20:33:44Z,S3,P1070,ENTER,
2023-01-30T20:33:53Z,S4,P1071,ENTER,
2023-01-30T20:34:05Z,S2,P1074,EXIT,
2023-01-30T20:34:58Z,S3,P1070,EXIT,
2023-01-30T20:34:58Z,S3,P1073,ENTER,
2023-01-30T20:35:01Z,S4,P1071,EXIT,
2023-01-30T20:35:01Z,S1,P1076,ENTER,
2023-01-30T20:35:09Z,S4,P1070,ENTER,
2023-01-30T20:36:07Z,S4,P1070,EXIT,
2023-01-30T20:36:22Z,S1,P1076,EXIT,
2023-01-30T20:36:22Z,S1,P1077,ENTER,
2023-01-30T20:36:31Z,S3,P1073,EXIT,
2023-01-30T20:36:31Z,S3,P1072,ENTER,
2023-01-30T20:36:33Z,S2,P1076,ENTER,
2023-01-30T20:36:42Z,S4,P1073,ENTER,
2023-01-30T20:37:11Z,S1,P1077,EXIT,
2023-01-30T20:37:23Z,S2,P1077,ENTER,
2023-01-30T20:37:30Z,S3,P1072,EXIT,
2023-01-30T20:37:30Z,S3,P1075,ENTER,
2023-01-30T20:37:56Z,S2,P1076,EXIT,
2023-01-30T20:38:10Z,S4,P1073,EXIT,
2023-01-30T20:38:10Z,S1,P1078,ENTER,
2023-01-30T20:38:10Z,S4,P1072,ENTER,
2023-01-30T20:38:53Z,S1,P1078,EXIT,
2023-01-30T20:39:04Z,S2,P1078,ENTER,
2023-01-30T20:39:19Z,S4,P1072,EXIT,
2023-01-30T20:39:19Z,S1,P1079,ENTER,
2023-01-30T20:39:50Z,S1,P1079,EXIT,
2023-01-30T20:40:07Z,S2,P1078,EXIT,
2023-01-30T20:40:07Z,S2,P1079,ENTER,
2023-01-30T20:40:14Z,S3,P1075,EXIT,
2023-01-30T20:40:14Z,S3,P1074,ENTER,
2023-01-30T20:40:24Z,S4,P1075,ENTER,
2023-01-30T20:40:36Z,S2,P1077,EXIT,
2023-01-30T20:40:43Z,S4,P1075,EXIT,
2023-01-30T20:40:43Z,S1,P1080,ENTER,
2023-01-30T20:40:59Z,S2,P1079,EXIT,
2023-01-30T20:41:33Z,S3,P1074,EXIT,
2023-01-30T20:41:33Z,S3,P1076,ENTER,
2023-01-30T20:41:44Z,S4,P1074,ENTER,
2023-01-30T20:41:47Z,S1,P1080,EXIT,
2023-01-30T20:41:54Z,S2,P1080,ENTER,
2023-01-30T20:43:19Z,S3,P1076,EXIT,
2023-01-30T20:43:19Z,S3,P1078,ENTER,
2023-01-30T20:43:28Z,S4,P1074,EXIT,
2023-01-30T20:43:28Z,S1,P1081,ENTER,
2023-01-30T20:43:31Z,S4,P1076,ENTER,
2023-01-30T20:44:17Z,S1,P1081,EXIT,
2023-01-30T20:44:18Z,S2,P1080,EXIT,
2023-01-30T20:44:26Z,S2,P1081,ENTER,
2023-01-30T20:44:42Z,S3,P1078,EXIT,
2023-01-30T20:44:42Z,S3,P1077,ENTER,
2023-01-30T20:44:59Z,S4,P1076,EXIT,
2023-01-30T20:44:59Z,S1,P1082,ENTER,
2023-01-30T20:44:59Z,S4,P1078,ENTER,
2023-01-30T20:45:15Z,S2,P1081,EXIT,
2023-01-30T20:45:48Z,S1,P1082,EXIT,
2023-01-30T20:45:57Z,S2,P1082,ENTER,
2023-01-30T20:46:04Z,S3,P1077,EXIT,
2023-01-30T20:46:04Z,S3,P1079,ENTER,
2023-01-30T20:46:55Z,S3,P1079,EXIT,
2023-01-30T20:46:55Z,S3,P1080,ENTER,
2023-01-30T20:47:00Z,S4,P1078,EXIT,
2023-01-30T20:47:00Z,S1,P1083,ENTER,
2023-01-30T20:47:00Z,S4,P1077,ENTER,
2023-01-30T20:47:15Z,S2,P1082,EXIT,
2023-01-30T20:47:48Z,S4,P1077,EXIT,
2023-01-30T20:47:48Z,S4,P1079,ENTER,
2023-01-30T20:48:07Z,S3,P1080,EXIT,
2023-01-30T20:48:07Z,S3,P1081,ENTER,
2023-01-30T20:48:29Z,S1,P1083,EXIT,
2023-01-30T20:48:29Z,S1,P1084,ENTER,
2023-01-30T20:48:37Z,S2,P1083,ENTER,
2023-01-30T20:49:12Z,S1,P1084,EXIT,
2023-01-30T20:49:22Z,S2,P1084,ENTER,
2023-01-30T20:49:55Z,S3,P1081,EXIT,
2023-01-30T20:49:55Z,S3,P1082,ENTER,
2023-01-30T20:50:40Z,S4,P1079,EXIT,
2023-01-30T20:50:40Z,S1,P1085,ENTER,
2023-01-30T20:50:40Z,S4,P1080,ENTER,
2023-01-30T20:51:00Z,S3,P1082,EXIT,
2023-01-30T20:51:28Z,S2,P1083,EXIT,
2023-01-30T20:51:39Z,S1,P1085,EXIT,
2023-01-30T20:51:42Z,S3,P1083,ENTER,
2023-01-30T20:51:45Z,S2,P1084,EXIT,
2023-01-30T20:51:46Z,S4,P1080,EXIT,
2023-01-30T20:51:46Z,S1,P1086,ENTER,
2023-01-30T20:51:46Z,S4,P1081,ENTER,
2023-01-30T20:51:49Z,S2,P1085,ENTER,
2023-01-30T20:52:49Z,S1,P1086,EXIT,
2023-01-30T20:52:58Z,S2,P1086,ENTER,
2023-01-30T20:53:17Z,S3,P1083,EXIT,
2023-01-30T20:53:17Z,S3,P1084,ENTER,
2023-01-30T20:53:29Z,S4,P1081,EXIT,
2023-01-30T20:53:29Z,S1,P1087,ENTER,
2023-01-30T20:53:29Z,S4,P1082,ENTER,
2023-01-30T20:53:48Z,S2,P1085,EXIT,
2023-01-30T20:54:00Z,S3,P1084,EXIT,
2023-01-30T20:54:00Z,S3,P1085,ENTER,
2023-01-30T20:54:08Z,S1,P1087,EXIT,
2023-01-30T20:54:16Z,S2,P1087,ENTER,
2023-01-30T20:55:04Z,S2,P1086,EXIT,
2023-01-30T20:55:07Z,S3,P1085,EXIT,
2023-01-30T20:55:14Z,S4,P1082,EXIT,
2023-01-30T20:55:14Z,S1,P1088,ENTER,
2023-01-30T20:55:14Z,S4,P1083,ENTER,
2023-01-30T20:55:14Z,S3,P1086,ENTER,
2023-01-30T20:55:35Z,S1,P1088,EXIT,
2023-01-30T20:55:44Z,S2,P1088,ENTER,
2023-01-30T20:56:28Z,S2,P1087,EXIT,
2023-01-30T20:56:33Z,S2,P1088,EXIT,
2023-01-30T20:56:57Z,S3,P1086,EXIT,
2023-01-30T20:56:57Z,S3,P1087,ENTER,
2023-01-30T20:58:14Z,S3,P1087,EXIT,
2023-01-30T20:58:14Z,S3,P1088,ENTER,
2023-01-30T20:58:20Z,S4,P1083,EXIT,
2023-01-30T20:58:20Z,S1,P1089,ENTER,
2023-01-30T20:58:20Z,S4,P1084,ENTER,
2023-01-30T20:58:40Z,S3,P1088,EXIT,
2023-01-30T20:59:19Z,S1,P1089,EXIT,
2023-01-30T20:59:29Z,S2,P1089,ENTER,
2023-01-30T21:02:23Z,S4,P1084,EXIT,
2023-01-30T21:02:23Z,S1,P1090,ENTER,
2023-01-30T21:02:23Z,S4,P1085,ENTER,
2023-01-30T21:02:28Z,S2,P1089,EXIT,
2023-01-30T21:02:35Z,S3,P1089,ENTER,
2023-01-30T21:03:24Z,S1,P1090,EXIT,
2023-01-30T21:03:34Z,S2,P1090,ENTER,
2023-01-30T21:03:43Z,S4,P1085,EXIT,
2023-01-30T21:03:43Z,S1,P1091,ENTER,
2023-01-30T21:03:43Z,S4,P1086,ENTER,
2023-01-30T21:03:54Z,S1,P1091,EXIT,
2023-01-30T21:04:04Z,S2,P1091,ENTER,
2023-01-30T21:04:15Z,S3,P1089,EXIT,
2023-01-30T21:05:49Z,S4,P1086,EXIT,
2023-01-30T21:05:49Z,S1,P1092,ENTER,
2023-01-30T21:05:49Z,S4,P1087,ENTER,
2023-01-30T21:06:14Z,S1,P1092,EXIT,
2023-01-30T21:07:40Z,S4,P1087,EXIT,
2023-01-30T21:07:40Z,S1,P1093,ENTER,
2023-01-30T21:07:40Z,S4,P1088,ENTER,
2023-01-30T21:08:00Z,S1,P1093,EXIT,
2023-01-30T21:08:02Z,S2,P1090,EXIT,
2023-01-30T21:08:02Z,S2,P1092,ENTER,
2023-01-30T21:08:04Z,S2,P1091,EXIT,
2023-01-30T21:08:10Z,S2,P1093,ENTER,
2023-01-30T21:08:13Z,S3,P1090,ENTER,
2023-01-30T21:08:39Z,S4,P1088,EXIT,
2023-01-30T21:08:39Z,S1,P1094,ENTER,
2023-01-30T21:08:39Z,S4,P1089,ENTER,
2023-01-30T21:08:52Z,S3,P1090,EXIT,
2023-01-30T21:08:52Z,S3,P1091,ENTER,
2023-01-30T21:09:07Z,S1,P1094,EXIT,
2023-01-30T21:09:35Z,S2,P1092,EXIT,
2023-01-30T21:09:35Z,S2,P1094,ENTER,
2023-01-30T21:09:55Z,S3,P1091,EXIT,
2023-01-30T21:09:55Z,S3,P1092,ENTER,
2023-01-30T21:11:18Z,S3,P1092,EXIT,
2023-01-30T21:11:46Z,S2,P1094,EXIT,
2023-01-30T21:11:47Z,S4,P1089,EXIT,
2023-01-30T21:11:47Z,S1,P1095,ENTER,
2023-01-30T21:11:47Z,S4,P1090,ENTER,
2023-01-30T21:11:54Z,S3,P1094,ENTER,
2023-01-30T21:12:15Z,S4,P1090,EXIT,
2023-01-30T21:12:15Z,S4,P1091,ENTER,
2023-01-30T21:12:28Z,S1,P1095,EXIT,
2023-01-30T21:12:28Z,S1,P1096,ENTER,
2023-01-30T21:12:37Z,S2,P1095,ENTER,
2023-01-30T21:12:38Z,S3,P1094,EXIT,
2023-01-30T21:12:49Z,S2,P1093,EXIT,
2023-01-30T21:12:57Z,S3,P1093,ENTER,
2023-01-30T21:13:38Z,S1,P1096,EXIT,
2023-01-30T21:13:50Z,S2,P1096,ENTER,
2023-01-30T21:14:08Z,S4,P1091,EXIT,
2023-01-30T21:14:08Z,S1,P1097,ENTER,
2023-01-30T21:14:08Z,S4,P1092,ENTER,
2023-01-30T21:14:58Z,S3,P1093,EXIT,
2023-01-30T21:15:25Z,S1,P1097,EXIT,
2023-01-30T21:15:30Z,S2,P1095,EXIT,
2023-01-30T21:15:35Z,S2,P1097,ENTER,
2023-01-30T21:15:39Z,S3,P1095,ENTER,
2023-01-30T21:16:41Z,S4,P1092,EXIT,
2023-01-30T21:16:41Z,S1,P1098,ENTER,
2023-01-30T21:16:41Z,S4,P1094,ENTER,
2023-01-30T21:16:59Z,S3,P1095,EXIT,
2023-01-30T21:17:22Z,S1,P1098,EXIT,
2023-01-30T21:17:29Z,S2,P1097,EXIT,
2023-01-30T21:17:32Z,S2,P1098,ENTER,
2023-01-30T21:17:38Z,S3,P1097,ENTER,
2023-01-30T21:17:41Z,S2,P1096,EXIT,
2023-01-30T21:18:08Z,S4,P1094,EXIT,
2023-01-30T21:18:08Z,S1,P1099,ENTER,
2023-01-30T21:18:08Z,S4,P1093,ENTER,
2023-01-30T21:18:25Z,S1,P1099,EXIT,
2023-01-30T21:18:37Z,S2,P1099,ENTER,
2023-01-30T21:19:02Z,S2,P1098,EXIT,
2023-01-30T21:19:36Z,S3,P1097,EXIT,
2023-01-30T21:19:36Z,S3,P1096,ENTER,
2023-01-30T21:19:59Z,S3,P1096,EXIT,
2023-01-30T21:19:59Z,S3,P1098,ENTER,
2023-01-30T21:20:24Z,S4,P1093,EXIT,
2023-01-30T21:20:24Z,S1,P1100,ENTER,
2023-01-30T21:20:24Z,S4,P1095,ENTER,
2023-01-30T21:20:55Z,S2,P1099,EXIT,
2023-01-30T21:21:04Z,S1,P1100,EXIT,
2023-01-30T21:21:15Z,S2,P1100,ENTER,
2023-01-30T21:21:31Z,S4,P1095,EXIT,
2023-01-30T21:21:31Z,S1,P1101,ENTER,
2023-01-30T21:21:31Z,S4,P1097,ENTER,
2023-01-30T21:21:35Z,S3,P1098,EXIT,
2023-01-30T21:21:35Z,S3,P1099,ENTER,
2023-01-30T21:22:03Z,S1,P1101,EXIT,
2023-01-30T21:22:14Z,S2,P1101,ENTER,
2023-01-30T21:22:25Z,S2,P1100,EXIT,
2023-01-30T21:22:34Z,S3,P1099,EXIT,
2023-01-30T21:22:39Z,S3,P1100,ENTER,
2023-01-30T21:22:42Z,S4,P1097,EXIT,
2023-01-30T21:22:42Z,S1,P1102,ENTER,
2023-01-30T21:22:42Z,S4,P1096,ENTER,
2023-01-30T21:23:50Z,S1,P1102,EXIT,
2023-01-30T21:23:59Z,S2,P1102,ENTER,
2023-01-30T21:24:24Z,S3,P1100,EXIT,
2023-01-30T21:25:40Z,S2,P1102,EXIT,
2023-01-30T21:25:50Z,S3,P1102,ENTER,
2023-01-30T21:25:51Z,S4,P1096,EXIT,
2023-01-30T21:25:51Z,S1,P1103,ENTER,
2023-01-30T21:25:51Z,S4,P1098,ENTER,
2023-01-30T21:25:53Z,S2,P1101,EXIT,
2023-01-30T21:26:14Z,S1,P1103,EXIT,
2023-01-30T21:26:23Z,S2,P1103,ENTER,
2023-01-30T21:26:38Z,S3,P1102,EXIT,
2023-01-30T21:26:38Z,S3,P1101,ENTER,
2023-01-30T21:26:56Z,S4,P1098,EXIT,
2023-01-30T21:26:56Z,S1,P1104,ENTER,
2023-01-30T21:26:56Z,S4,P1099,ENTER,
2023-01-30T21:27:27Z,S3,P1101,EXIT,
2023-01-30T21:27:29Z,S1,P1104,EXIT,
2023-01-30T21:27:42Z,S2,P1104,ENTER,
2023-01-30T21:28:06Z,S2,P1103,EXIT,
2023-01-30T21:28:19Z,S3,P1103,ENTER,
2023-01-30T21:28:59Z,S4,P1099,EXIT,
2023-01-30T21:28:59Z,S1,P1105,ENTER,
2023-01-30T21:28:59Z,S4,P1100,ENTER,
2023-01-30T21:29:13Z,S2,P1104,EXIT,
2023-01-30T21:29:15Z,S3,P1103,EXIT,
2023-01-30T21:29:19Z,S3,P1104,ENTER,
2023-01-30T21:30:25Z,S3,P1104,EXIT,
2023-01-30T21:30:26Z,S1,P1105,EXIT,
2023-01-30T21:30:40Z,S2,P1105,ENTER,
2023-01-30T21:31:05Z,S4,P1100,EXIT,
2023-01-30T21:31:05Z,S1,P1106,ENTER,
2023-01-30T21:31:05Z,S4,P1102,ENTER,
